"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.445564439122615 3 9 "GO:0140268;GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 1
0 0.999998280374574 2 273 "GO:0140513" "nuclear protein-containing complex" 1
0 0.941027328480621 2 35 "GO:0140534" "endoplasmic reticulum protein-containing complex" 1
0 0.75509929884217 2 164 "GO:0140535" "intracellular protein-containing complex" 1
0 0.861273323688673 2 308 "GO:1902494" "catalytic complex" 1
0 0.901619845770709 6 13 "GO:1902554;GO:1902911" "protein kinase complex" 1
0 0.656727399263922 3 6 "GO:1902555" "endoribonuclease complex" 1
0 0.799012542668982 2 9 "GO:1904115" "axon cytoplasm" 1
0 1 3 5 "GO:1904724" "tertiary granule lumen" 1
0 0.497919737410842 3 16 "GO:1904949" "ATPase complex" 1
0 1 3 12 "GO:1990023;GO:0051233" "spindle midzone" 1
0 0.589714436953157 2 5 "GO:1990124" "messenger ribonucleoprotein complex" 1
0 0.0428312731952129 3 21 "GO:1990204" "oxidoreductase complex" 0.53125
0 0.908381990976352 3 142 "GO:1990234" "transferase complex" 1
0 0.959765787160561 2 18 "GO:1990391" "DNA repair complex" 1
0 0.128078215061443 3 8 "GO:1990454" "L-type voltage-gated calcium channel complex" 1
0 1 5 6 "GO:1990498" "mitotic spindle microtubule" 1
0 0.999997889564796 2 297 "GO:1990904" "ribonucleoprotein complex" 1
0 0.589714436953157 2 5 "GO:1990923" "PET complex" 1
