name	term	lev	seq	value
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_51305_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_90807_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_23585_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_46958_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_21768_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_17199_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_103778_c1_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_72145_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_85387_c0_g2	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_27031_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_17517_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_152413_c1_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_122377_c4_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_108429_c4_g10	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_36434_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_69529_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_179868_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_205504_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_288151_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_24596_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_102164_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_84644_c0_g2	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_152359_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_143124_c1_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_206402_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_282137_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_88520_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_275980_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_174062_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_138651_c1_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_115778_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_18246_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_53581_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_34870_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_14103_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_106290_c1_g2	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_84874_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_204717_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_138025_c10_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_80326_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_35490_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_110125_c3_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_76722_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_118478_c4_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_256096_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_64351_c0_g2	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_28063_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_115171_c4_g3	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_239078_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_75398_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_286509_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_61294_c0_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_32150_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_56297_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_125931_c0_g1	0
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_120986_c2_g1	1
"Golgi apparatus subcompartment"	GO:0098791;GO:0005802	3	isogroupSym_211177_c0_g1	1
"postsynapse"	GO:0098794	2	isogroupSym_241503_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_95004_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_131859_c1_g2	0
"postsynapse"	GO:0098794	2	isogroupSym_57115_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_19765_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_57099_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_306697_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_214489_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_3626_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_86837_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_59281_c0_g1	1
"postsynapse"	GO:0098794	2	isogroupSym_145648_c3_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_69498_c0_g2	0
"postsynapse"	GO:0098794	2	isogroupSym_106467_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_55129_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_17517_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_309556_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_103942_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_88769_c0_g3	0
"postsynapse"	GO:0098794	2	isogroupSym_30392_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_60394_c0_g1	1
"postsynapse"	GO:0098794	2	isogroupSym_33747_c0_g1	1
"postsynapse"	GO:0098794	2	isogroupSym_86686_c0_g1	1
"postsynapse"	GO:0098794	2	isogroupSym_34870_c0_g1	1
"postsynapse"	GO:0098794	2	isogroupSym_86263_c0_g1	1
"postsynapse"	GO:0098794	2	isogroupSym_32974_c0_g2	0
"postsynapse"	GO:0098794	2	isogroupSym_205303_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_122038_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_120820_c0_g1	0
"postsynapse"	GO:0098794	2	isogroupSym_281554_c0_g1	1
"postsynapse"	GO:0098794	2	isogroupSym_69324_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_149416_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_69265_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_277651_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_34099_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_86781_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_56804_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_86885_c0_g2	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_69371_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_86263_c0_g1	1
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_58846_c0_g1	1
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_176354_c0_g1	1
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_276868_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_58214_c0_g1	0
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_121457_c1_g1	1
"extrinsic component of plasma membrane"	GO:0019897	2	isogroupSym_74118_c0_g1	0
"proton-transporting two-sector ATPase complex, proton-transporting domain"	GO:0045263;GO:0033177	3	isogroupSym_108843_c5_g2	1
"proton-transporting two-sector ATPase complex, proton-transporting domain"	GO:0045263;GO:0033177	3	isogroupSym_176037_c0_g1	0
"proton-transporting two-sector ATPase complex, proton-transporting domain"	GO:0045263;GO:0033177	3	isogroupSym_103069_c0_g2	0
"proton-transporting two-sector ATPase complex, proton-transporting domain"	GO:0045263;GO:0033177	3	isogroupSym_101543_c0_g2	0
"proton-transporting two-sector ATPase complex, proton-transporting domain"	GO:0045263;GO:0033177	3	isogroupSym_101543_c0_g3	0
"proton-transporting two-sector ATPase complex, proton-transporting domain"	GO:0045263;GO:0033177	3	isogroupSym_208217_c0_g1	1
"proton-transporting two-sector ATPase complex, proton-transporting domain"	GO:0045263;GO:0033177	3	isogroupSym_103069_c0_g3	1
"proton-transporting two-sector ATPase complex, proton-transporting domain"	GO:0045263;GO:0033177	3	isogroupSym_240038_c0_g1	0
"proton-transporting two-sector ATPase complex, proton-transporting domain"	GO:0045263;GO:0033177	3	isogroupSym_179816_c0_g1	0
"integral component of chloroplast outer membrane"	GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527	7	isogroupSym_143426_c2_g2	0
"integral component of chloroplast outer membrane"	GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527	7	isogroupSym_156322_c0_g1	0
"integral component of chloroplast outer membrane"	GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527	7	isogroupSym_143426_c4_g1	0
"integral component of chloroplast outer membrane"	GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527	7	isogroupSym_31210_c0_g1	1
"integral component of chloroplast outer membrane"	GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527	7	isogroupSym_143426_c2_g1	0
"integral component of chloroplast outer membrane"	GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527	7	isogroupSym_160086_c0_g1	0
"integral component of chloroplast outer membrane"	GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527	7	isogroupSym_24259_c0_g1	0
"integral component of chloroplast outer membrane"	GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527	7	isogroupSym_133048_c1_g1	1
"integral component of chloroplast outer membrane"	GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527	7	isogroupSym_273662_c0_g1	0
"90S preribosome"	GO:0030686	2	isogroupSym_28501_c0_g1	0
"90S preribosome"	GO:0030686	2	isogroupSym_44965_c0_g1	0
"90S preribosome"	GO:0030686	2	isogroupSym_59217_c0_g1	0
"90S preribosome"	GO:0030686	2	isogroupSym_100794_c0_g1	0
"90S preribosome"	GO:0030686	2	isogroupSym_150678_c2_g3	1
"periplasmic space"	GO:0042597	2	isogroupSym_48870_c0_g1	0
"periplasmic space"	GO:0042597	2	isogroupSym_140877_c0_g1	0
"periplasmic space"	GO:0042597	2	isogroupSym_69313_c0_g1	1
"periplasmic space"	GO:0042597	2	isogroupSym_105668_c0_g1	1
"periplasmic space"	GO:0042597	2	isogroupSym_88524_c0_g1	1
"periplasmic space"	GO:0042597	2	isogroupSym_67135_c0_g1	0
"periplasmic space"	GO:0042597	2	isogroupSym_58943_c0_g1	0
"periplasmic space"	GO:0042597	2	isogroupSym_237534_c0_g1	0
"periplasmic space"	GO:0042597	2	isogroupSym_87395_c0_g1	1
"periplasmic space"	GO:0042597	2	isogroupSym_72961_c0_g1	0
"periplasmic space"	GO:0042597	2	isogroupSym_104174_c0_g1	0
"periplasmic space"	GO:0042597	2	isogroupSym_85421_c0_g1	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_60680_c0_g1	1
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_280473_c0_g1	1
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_59033_c0_g1	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_123507_c3_g1	1
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_123969_c3_g1	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_103069_c0_g2	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_174186_c0_g1	1
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_20740_c0_g1	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_17550_c0_g1	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_102471_c7_g1	1
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_83072_c0_g2	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_208217_c0_g1	1
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_177941_c0_g1	0
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_103069_c0_g3	1
"inner mitochondrial membrane protein complex"	GO:0098800	2	isogroupSym_279038_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_160937_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_58909_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_239201_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_249747_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_158536_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_73903_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_123516_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_39322_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_62310_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_100246_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_188156_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_101949_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_157779_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_159065_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_104813_c0_g3	1
"leading edge membrane"	GO:0031256	2	isogroupSym_151497_c1_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_133513_c1_g2	1
"leading edge membrane"	GO:0031256	2	isogroupSym_174921_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_219681_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_175745_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_146928_c6_g3	1
"leading edge membrane"	GO:0031256	2	isogroupSym_13829_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_82786_c0_g2	1
"leading edge membrane"	GO:0031256	2	isogroupSym_147166_c2_g4	1
"leading edge membrane"	GO:0031256	2	isogroupSym_211553_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_159554_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_100230_c0_g3	0
"leading edge membrane"	GO:0031256	2	isogroupSym_80334_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_82815_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_176085_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_51318_c0_g1	0
"leading edge membrane"	GO:0031256	2	isogroupSym_40242_c0_g1	1
"leading edge membrane"	GO:0031256	2	isogroupSym_81664_c0_g1	0
"condensed chromosome"	GO:0000793	4	isogroupSym_177101_c0_g1	0
"condensed chromosome"	GO:0000793	4	isogroupSym_152359_c0_g2	1
"condensed chromosome"	GO:0000793	4	isogroupSym_112494_c0_g2	0
"condensed chromosome"	GO:0000793	4	isogroupSym_130011_c0_g2	1
"condensed chromosome"	GO:0000793	4	isogroupSym_93020_c0_g1	0
"condensed chromosome"	GO:0000793	4	isogroupSym_132912_c2_g1	0
"condensed chromosome"	GO:0000793	4	isogroupSym_37696_c0_g1	1
"condensed chromosome"	GO:0000793	4	isogroupSym_102531_c1_g1	0
"condensed chromosome"	GO:0000793	4	isogroupSym_45611_c0_g1	0
"condensed chromosome"	GO:0000793	4	isogroupSym_108320_c0_g5	1
"condensed chromosome"	GO:0000793	4	isogroupSym_100611_c0_g2	0
"condensed chromosome"	GO:0000793	4	isogroupSym_311130_c0_g1	0
"condensed chromosome"	GO:0000793	4	isogroupSym_108628_c4_g1	0
"aggresome"	GO:0016235	3	isogroupSym_205819_c0_g1	0
"aggresome"	GO:0016235	3	isogroupSym_106467_c0_g1	0
"aggresome"	GO:0016235	3	isogroupSym_75652_c0_g2	0
"aggresome"	GO:0016235	3	isogroupSym_157904_c0_g1	0
"aggresome"	GO:0016235	3	isogroupSym_184442_c0_g1	1
"aggresome"	GO:0016235	3	isogroupSym_94053_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_172453_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_88526_c0_g2	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_276746_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_206810_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_160937_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_46577_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_102731_c0_g2	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_56245_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_173722_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_58909_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_239201_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_310154_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_94723_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_276589_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_211597_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_54314_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_99694_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_60351_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_100639_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_285355_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_86211_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_285781_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_137424_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_243142_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_45527_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_92239_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_46111_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_126957_c3_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_174228_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_153026_c2_g2	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_208632_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_278298_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_108271_c0_g2	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_87483_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_117360_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_73993_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_90993_c1_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_172248_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_214646_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_291943_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_271104_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_56173_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_158536_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_84255_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_60402_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_113126_c1_g2	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_277922_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_64264_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_143661_c2_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_740_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_242297_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_73903_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_55215_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_181149_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_279704_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_45301_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_242616_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_211827_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_99629_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_102322_c3_g4	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_208437_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_127145_c5_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_57425_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_56463_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_154733_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_125392_c1_g9	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_96749_c1_g2	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_158429_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_39322_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_102721_c2_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_22090_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_58204_c1_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_173666_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_62310_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_36469_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_75519_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_64277_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_100246_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_179576_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_114279_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_59285_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_141827_c8_g4	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_113270_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_104325_c5_g4	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_103005_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_43814_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_48212_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_188156_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_21736_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_101949_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_79_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_238071_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_107922_c1_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_271850_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_110848_c2_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_85287_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_207221_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_57396_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_237540_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_86673_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_237760_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_64889_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_247310_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_69976_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_50244_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_153874_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_160260_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_126957_c4_g3	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_157779_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_12341_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_11396_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_101210_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_47825_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_176569_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_125782_c2_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_37008_c0_g2	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_156104_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_23185_c0_g1	1
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_159065_c0_g1	0
"endoplasmic reticulum"	GO:0005783	2	isogroupSym_58632_c0_g1	1
