name	term	lev	seq	value
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_175570_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_101433_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_74035_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_161735_c0_g1	1
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_82462_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_16639_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_160359_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_208707_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_15435_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_240417_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_92531_c0_g1	1
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_60624_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_74161_c0_g2	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_160869_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_252436_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_96148_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_122811_c1_g2	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_150405_c5_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_88879_c0_g1	1
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_118178_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_117019_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_38865_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_79309_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_56539_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_272013_c0_g1	1
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_107578_c2_g3	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_172125_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_143734_c9_g2	1
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_86263_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_45965_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_209907_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_34389_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_86282_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_72865_c0_g1	0
"enzyme inhibitor activity"	GO:0004857	2	isogroupSym_214294_c0_g1	0
"immunoglobulin binding"	GO:0019862;GO:0019865	2	isogroupSym_238836_c0_g1	0
"immunoglobulin binding"	GO:0019862;GO:0019865	2	isogroupSym_186650_c0_g1	0
"immunoglobulin binding"	GO:0019862;GO:0019865	2	isogroupSym_246338_c0_g1	0
"immunoglobulin binding"	GO:0019862;GO:0019865	2	isogroupSym_68592_c0_g1	0
"immunoglobulin binding"	GO:0019862;GO:0019865	2	isogroupSym_75117_c0_g1	0
"immunoglobulin binding"	GO:0019862;GO:0019865	2	isogroupSym_205832_c0_g1	1
"immunoglobulin binding"	GO:0019862;GO:0019865	2	isogroupSym_22278_c0_g1	0
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	4	isogroupSym_131489_c5_g1	1
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	4	isogroupSym_94677_c0_g1	0
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	4	isogroupSym_104813_c0_g3	0
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	4	isogroupSym_64704_c0_g1	1
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	4	isogroupSym_98432_c1_g1	0
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	4	isogroupSym_144324_c2_g1	0
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	4	isogroupSym_58642_c0_g1	0
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	4	isogroupSym_82786_c0_g2	0
"nucleoside kinase activity"	GO:0019206	6	isogroupSym_128978_c3_g11	0
"nucleoside kinase activity"	GO:0019206	6	isogroupSym_128978_c3_g8	0
"nucleoside kinase activity"	GO:0019206	6	isogroupSym_40110_c0_g1	0
"nucleoside kinase activity"	GO:0019206	6	isogroupSym_105860_c1_g1	0
"nucleoside kinase activity"	GO:0019206	6	isogroupSym_106193_c0_g1	1
"nucleoside kinase activity"	GO:0019206	6	isogroupSym_17070_c0_g1	0
"nucleoside kinase activity"	GO:0019206	6	isogroupSym_16686_c0_g1	0
"nucleoside kinase activity"	GO:0019206	6	isogroupSym_57094_c0_g1	0
"nucleoside kinase activity"	GO:0019206	6	isogroupSym_17456_c0_g1	1
"histone demethylase activity (H3-K4 specific)"	GO:0032453	2	isogroupSym_251091_c0_g1	0
"histone demethylase activity (H3-K4 specific)"	GO:0032453	2	isogroupSym_1718_c0_g1	0
"histone demethylase activity (H3-K4 specific)"	GO:0032453	2	isogroupSym_212716_c0_g1	0
"histone demethylase activity (H3-K4 specific)"	GO:0032453	2	isogroupSym_25371_c0_g1	0
"histone demethylase activity (H3-K4 specific)"	GO:0032453	2	isogroupSym_75773_c0_g1	0
"histone demethylase activity (H3-K4 specific)"	GO:0032453	2	isogroupSym_32072_c0_g1	0
"histone demethylase activity (H3-K4 specific)"	GO:0032453	2	isogroupSym_40181_c0_g1	0
"acetylgalactosaminyltransferase activity"	GO:0008376	2	isogroupSym_55289_c0_g1	0
"acetylgalactosaminyltransferase activity"	GO:0008376	2	isogroupSym_57038_c0_g1	0
"acetylgalactosaminyltransferase activity"	GO:0008376	2	isogroupSym_149605_c3_g4	0
"acetylgalactosaminyltransferase activity"	GO:0008376	2	isogroupSym_205286_c0_g1	0
"acetylgalactosaminyltransferase activity"	GO:0008376	2	isogroupSym_103778_c1_g1	0
"acetylgalactosaminyltransferase activity"	GO:0008376	2	isogroupSym_123433_c0_g1	0
"acetylgalactosaminyltransferase activity"	GO:0008376	2	isogroupSym_94403_c0_g2	0
"acetylgalactosaminyltransferase activity"	GO:0008376	2	isogroupSym_24741_c0_g1	0
"acetylgalactosaminyltransferase activity"	GO:0008376	2	isogroupSym_77402_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_124345_c3_g6	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_76579_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_74239_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_37663_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_19765_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_57713_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_73540_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_60402_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_58578_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_56941_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_211827_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_133134_c4_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_44952_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_54383_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_80857_c0_g2	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_66414_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_102320_c5_g2	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_67219_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_152364_c4_g2	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_85287_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_30640_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_60124_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_54941_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_249491_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_65708_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_84389_c0_g2	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_177419_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_275236_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_78982_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_85016_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_125196_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_80760_c0_g2	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_20646_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_58622_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_172945_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_74478_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_125694_c1_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_123499_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_142905_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_134347_c1_g4	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_122498_c1_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_55708_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_143124_c1_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_126957_c1_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_64227_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_124239_c2_g2	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_96298_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_39451_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_116953_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_16820_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_80326_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_242880_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_84646_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_142669_c9_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_139378_c5_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_81428_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_60039_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_80705_c0_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_12851_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_84815_c0_g2	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_115633_c1_g2	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_174881_c0_g1	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_115633_c1_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_69498_c0_g2	0
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_136904_c1_g1	1
"calcium ion transmembrane transporter activity"	GO:0005262;GO:0015085	2	isogroupSym_59224_c0_g1	0
"ribosomal large subunit binding"	GO:0043023	2	isogroupSym_270825_c0_g1	1
"ribosomal large subunit binding"	GO:0043023	2	isogroupSym_29215_c0_g1	0
"ribosomal large subunit binding"	GO:0043023	2	isogroupSym_44253_c0_g1	0
"ribosomal large subunit binding"	GO:0043023	2	isogroupSym_1111_c0_g1	1
"ribosomal large subunit binding"	GO:0043023	2	isogroupSym_279279_c0_g1	0
"ribosomal large subunit binding"	GO:0043023	2	isogroupSym_65109_c0_g1	0
"ribosomal large subunit binding"	GO:0043023	2	isogroupSym_308349_c0_g1	0
"ribosomal large subunit binding"	GO:0043023	2	isogroupSym_38569_c0_g1	1
"ribosomal large subunit binding"	GO:0043023	2	isogroupSym_15097_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_217248_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_117008_c9_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_307996_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_237207_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_275379_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_140163_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_101304_c1_g2	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_239852_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_52830_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_206018_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_128978_c3_g11	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_65180_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_59757_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_77006_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_90614_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_21888_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_101250_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_23499_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_134473_c1_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_64950_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_50252_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_106042_c1_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_45527_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_123248_c0_g3	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_60379_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_142380_c1_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_90485_c1_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_128978_c3_g8	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_57084_c0_g2	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_19765_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_57099_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_56915_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_244675_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_36848_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_43037_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_150226_c0_g3	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_13016_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_84973_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_30458_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_16230_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_17323_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_238923_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_58506_c0_g2	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_50911_c0_g2	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_144780_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_109737_c3_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_22596_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_78224_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_206154_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_73764_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_271928_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_127086_c1_g3	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_58679_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_284899_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_66487_c0_g2	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_79340_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_97389_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_95490_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_30235_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_75156_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_254716_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_277516_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_305960_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_81574_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_243603_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_15435_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_274444_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_95233_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_21827_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_127438_c1_g2	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_40110_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_172737_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_310498_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_80315_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_103284_c0_g3	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_67268_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_97993_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_238647_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_79571_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_53635_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_58749_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_158094_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_113225_c2_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_110340_c1_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_60195_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_210303_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_109017_c3_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_271041_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_68972_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_311404_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_310462_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_147958_c1_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_105860_c1_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_12125_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_104949_c2_g4	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_102764_c1_g3	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_37903_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_152359_c0_g2	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_271965_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_102930_c4_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_90248_c0_g2	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_75137_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_98111_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_83112_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_103487_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_144750_c2_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_100267_c0_g2	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_91717_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_104103_c2_g8	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_15560_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_60089_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_312355_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_149473_c1_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_43734_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_106193_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_172397_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_57580_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_174159_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_240632_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_102974_c1_g2	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_94725_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_139830_c4_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_92390_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_178725_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_16902_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_283927_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_40319_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_180625_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_312476_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_73212_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_106081_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_181488_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_42925_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_7851_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_205037_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_245683_c0_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_110499_c1_g1	1
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_12341_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_154078_c0_g1	0
"transferase activity, transferring phosphorus-containing groups"	GO:0016772	2	isogroupSym_83245_c0_g1	0
